# step Etot Epot T p 
523 -4874.5898 -4874.5898 0.0 1231.5933 
524 -4874.5901 -4874.5901 0.0 1231.5698 
525 -4874.5902 -4874.5902 0.0 1231.5582 
526 -4874.105 -4874.105 0.0 1246.5718 
527 -4874.4414 -4874.4414 0.0 1238.2778 
528 -4874.5381 -4874.5381 0.0 1234.7324 
529 -4874.5693 -4874.5693 0.0 1233.1046 
530 -4874.581 -4874.581 0.0 1232.3204 
531 -4874.5857 -4874.5857 0.0 1231.9392 
532 -4874.588 -4874.588 0.0 1231.7484 
533 -4874.589 -4874.589 0.0 1231.655 
534 -4874.5894 -4874.5894 0.0 1231.6087 
535 -4874.5899 -4874.5899 0.0 1231.5809 
536 -4874.59 -4874.59 0.0 1231.5695 
537 -4874.1044 -4874.1044 0.0 1246.5867 
538 -4874.4423 -4874.4423 0.0 1238.2495 
539 -4874.5385 -4874.5385 0.0 1234.7142 
540 -4874.5694 -4874.5694 0.0 1233.098 
541 -4874.581 -4874.581 0.0 1232.3215 
542 -4874.5857 -4874.5857 0.0 1231.9448 
543 -4874.5879 -4874.5879 0.0 1231.7565 
544 -4874.5888 -4874.5888 0.0 1231.6646 
545 -4874.5894 -4874.5894 0.0 1231.619 
546 -4874.5898 -4874.5898 0.0 1231.5917 
547 -4874.5899 -4874.5899 0.0 1231.5806 
548 -4874.1037 -4874.1037 0.0 1246.6013 
549 -4874.4433 -4874.4433 0.0 1238.2211 
550 -4874.5389 -4874.5389 0.0 1234.6961 
551 -4874.5696 -4874.5696 0.0 1233.0914 
552 -4874.5809 -4874.5809 0.0 1232.3224 
553 -4874.5856 -4874.5856 0.0 1231.9502 
554 -4874.5878 -4874.5878 0.0 1231.7644 
555 -4874.5888 -4874.5888 0.0 1231.6739 
556 -4874.5892 -4874.5892 0.0 1231.6292 
557 -4874.5895 -4874.5895 0.0 1231.6069 
558 -4874.5898 -4874.5898 0.0 1231.5912 
559 -4874.1032 -4874.1032 0.0 1246.6154 
560 -4874.4442 -4874.4442 0.0 1238.1926 
561 -4874.5394 -4874.5394 0.0 1234.6779 
562 -4874.5697 -4874.5697 0.0 1233.0846 
563 -4874.5809 -4874.5809 0.0 1232.3231 
564 -4874.5855 -4874.5855 0.0 1231.9553 
565 -4874.5877 -4874.5877 0.0 1231.7721 
566 -4874.5887 -4874.5887 0.0 1231.6829 
567 -4874.5891 -4874.5891 0.0 1231.6389 
568 -4874.5894 -4874.5894 0.0 1231.6171 
569 -4874.5895 -4874.5895 0.0 1231.6063 
570 -4874.1025 -4874.1025 0.0 1246.6291 
571 -4874.4451 -4874.4451 0.0 1238.1642 
572 -4874.5398 -4874.5398 0.0 1234.6599 
573 -4874.5698 -4874.5698 0.0 1233.078 
574 -4874.5809 -4874.5809 0.0 1232.3239 
575 -4874.5855 -4874.5855 0.0 1231.9605 
576 -4874.5876 -4874.5876 0.0 1231.7797 
577 -4874.5886 -4874.5886 0.0 1231.692 
578 -4874.5891 -4874.5891 0.0 1231.6486 
579 -4874.5893 -4874.5893 0.0 1231.6272 
580 -4874.5894 -4874.5894 0.0 1231.6167 
581 -4874.0772 -4874.0772 0.0 1245.2281 
582 -4874.4344 -4874.4344 0.0 1237.4255 
583 -4874.5344 -4874.5344 0.0 1234.2879 
584 -4874.5671 -4874.5671 0.0 1232.894 
585 -4874.5796 -4874.5796 0.0 1232.2358 
586 -4874.5848 -4874.5848 0.0 1231.9209 
587 -4874.5872 -4874.5872 0.0 1231.7648 
588 -4874.5883 -4874.5883 0.0 1231.6895 
589 -4874.5889 -4874.5889 0.0 1231.6525 
590 -4874.5891 -4874.5891 0.0 1231.6343 
591 -4874.5892 -4874.5892 0.0 1231.6253 
592 -4874.1022 -4874.1022 0.0 1246.6466 
593 -4874.4368 -4874.4368 0.0 1238.4309 
594 -4874.5356 -4874.5356 0.0 1234.8571 
595 -4874.5677 -4874.5677 0.0 1233.2058 
596 -4874.5799 -4874.5799 0.0 1232.4049 
597 -4874.5848 -4874.5848 0.0 1232.0139 
598 -4874.5872 -4874.5872 0.0 1231.8175 
599 -4874.5883 -4874.5883 0.0 1231.7211 
600 -4874.5888 -4874.5888 0.0 1231.6731 
601 -4874.589 -4874.589 0.0 1231.6492 
602 -4874.5891 -4874.5891 0.0 1231.6373 
603 -4874.1016 -4874.1016 0.0 1246.6623 
604 -4874.4378 -4874.4378 0.0 1238.4012 
605 -4874.536 -4874.536 0.0 1234.8386 
606 -4874.5678 -4874.5678 0.0 1233.1991 
607 -4874.5799 -4874.5799 0.0 1232.4061 
608 -4874.5848 -4874.5848 0.0 1232.0198 
609 -4874.5871 -4874.5871 0.0 1231.8262 
610 -4874.5881 -4874.5881 0.0 1231.7313 
611 -4874.5886 -4874.5886 0.0 1231.6841 
612 -4874.5889 -4874.5889 0.0 1231.6606 
613 -4874.589 -4874.589 0.0 1231.6489 
614 -4874.1009 -4874.1009 0.0 1246.6777 
615 -4874.4388 -4874.4388 0.0 1238.3727 
616 -4874.5365 -4874.5365 0.0 1234.8201 
617 -4874.568 -4874.568 0.0 1233.1925 
618 -4874.5799 -4874.5799 0.0 1232.4073 
619 -4874.5847 -4874.5847 0.0 1232.0256 
620 -4874.587 -4874.587 0.0 1231.8346 
621 -4874.588 -4874.588 0.0 1231.7411 
622 -4874.5885 -4874.5885 0.0 1231.6948 
623 -4874.5888 -4874.5888 0.0 1231.6717 
624 -4874.5889 -4874.5889 0.0 1231.6603 
625 -4874.1002 -4874.1002 0.0 1246.6927 
626 -4874.4397 -4874.4397 0.0 1238.3442 
627 -4874.5369 -4874.5369 0.0 1234.8018 
628 -4874.5681 -4874.5681 0.0 1233.1858 
629 -4874.5799 -4874.5799 0.0 1232.4083 
630 -4874.5846 -4874.5846 0.0 1232.0313 
631 -4874.5869 -4874.5869 0.0 1231.8428 
632 -4874.5879 -4874.5879 0.0 1231.7508 
633 -4874.5884 -4874.5884 0.0 1231.7052 
634 -4874.5886 -4874.5886 0.0 1231.6826 
635 -4874.5888 -4874.5888 0.0 1231.6713 
636 -4874.0996 -4874.0996 0.0 1246.7074 
637 -4874.4407 -4874.4407 0.0 1238.3156 
638 -4874.5373 -4874.5373 0.0 1234.7834 
639 -4874.5682 -4874.5682 0.0 1233.1791 
640 -4874.5799 -4874.5799 0.0 1232.4093 
641 -4874.5846 -4874.5846 0.0 1232.0367 
642 -4874.5868 -4874.5868 0.0 1231.8508 
643 -4874.5878 -4874.5878 0.0 1231.7602 
644 -4874.5883 -4874.5883 0.0 1231.7154 
645 -4874.5885 -4874.5885 0.0 1231.6932 
646 -4874.5887 -4874.5887 0.0 1231.6822 
647 -4874.099 -4874.099 0.0 1246.7216 
648 -4874.4417 -4874.4417 0.0 1238.287 
649 -4874.5378 -4874.5378 0.0 1234.7651 
650 -4874.5683 -4874.5683 0.0 1233.1724 
651 -4874.5798 -4874.5798 0.0 1232.4101 
652 -4874.5845 -4874.5845 0.0 1232.042 
653 -4874.5867 -4874.5867 0.0 1231.8586 
654 -4874.5877 -4874.5877 0.0 1231.7694 
655 -4874.5882 -4874.5882 0.0 1231.7254 
656 -4874.5884 -4874.5884 0.0 1231.7035 
657 -4874.5885 -4874.5885 0.0 1231.6928 
658 -4874.0984 -4874.0984 0.0 1246.7356 
659 -4874.4426 -4874.4426 0.0 1238.2584 
660 -4874.538 -4874.538 0.0 1234.7493 
661 -4874.5685 -4874.5685 0.0 1233.1656 
662 -4874.5798 -4874.5798 0.0 1232.4108 
663 -4874.5844 -4874.5844 0.0 1232.0471 
664 -4874.5866 -4874.5866 0.0 1231.8662 
665 -4874.5876 -4874.5876 0.0 1231.7784 
666 -4874.5881 -4874.5881 0.0 1231.7351 
667 -4874.5883 -4874.5883 0.0 1231.7137 
668 -4874.5884 -4874.5884 0.0 1231.7031 
669 -4874.0731 -4874.0731 0.0 1245.3362 
670 -4874.4318 -4874.4318 0.0 1237.5227 
671 -4874.5328 -4874.5328 0.0 1234.3775 
672 -4874.5658 -4874.5658 0.0 1232.9817 
673 -4874.5785 -4874.5785 0.0 1232.3227 
674 -4874.5837 -4874.5837 0.0 1232.0076 
675 -4874.5862 -4874.5862 0.0 1231.8513 
676 -4874.5874 -4874.5874 0.0 1231.7759 
677 -4874.5879 -4874.5879 0.0 1231.739 
678 -4874.5882 -4874.5882 0.0 1231.7208 
679 -4874.5883 -4874.5883 0.0 1231.7118 
680 -4874.0979 -4874.0979 0.0 1246.7555 
681 -4874.4342 -4874.4342 0.0 1238.527 
682 -4874.5337 -4874.5337 0.0 1234.9495 
683 -4874.5664 -4874.5664 0.0 1233.2945 
684 -4874.5787 -4874.5787 0.0 1232.4925 
685 -4874.5838 -4874.5838 0.0 1232.1009 
686 -4874.5862 -4874.5862 0.0 1231.9043 
687 -4874.5873 -4874.5873 0.0 1231.8078 
688 -4874.5878 -4874.5878 0.0 1231.7597 
689 -4874.5881 -4874.5881 0.0 1231.7357 
690 -4874.5882 -4874.5882 0.0 1231.7238 
691 -4874.0972 -4874.0972 0.0 1246.7713 
692 -4874.4352 -4874.4352 0.0 1238.4982 
693 -4874.5342 -4874.5342 0.0 1234.9307 
694 -4874.5665 -4874.5665 0.0 1233.2877 
695 -4874.5787 -4874.5787 0.0 1232.4936 
696 -4874.5837 -4874.5837 0.0 1232.1068 
697 -4874.5861 -4874.5861 0.0 1231.9129 
698 -4874.5872 -4874.5872 0.0 1231.8179 
699 -4874.5877 -4874.5877 0.0 1231.7707 
700 -4874.5879 -4874.5879 0.0 1231.7471 
701 -4874.5881 -4874.5881 0.0 1231.7354 
702 -4874.0966 -4874.0966 0.0 1246.7867 
703 -4874.4361 -4874.4361 0.0 1238.4693 
704 -4874.5346 -4874.5346 0.0 1234.9119 
705 -4874.5666 -4874.5666 0.0 1233.2808 
706 -4874.5787 -4874.5787 0.0 1232.4947 
707 -4874.5836 -4874.5836 0.0 1232.1125 
708 -4874.586 -4874.586 0.0 1231.9213 
709 -4874.5871 -4874.5871 0.0 1231.8277 
710 -4874.5875 -4874.5875 0.0 1231.7813 
711 -4874.5878 -4874.5878 0.0 1231.7582 
712 -4874.5879 -4874.5879 0.0 1231.7468 
713 -4874.0959 -4874.0959 0.0 1246.8017 
714 -4874.4371 -4874.4371 0.0 1238.4404 
715 -4874.5351 -4874.5351 0.0 1234.8932 
716 -4874.5667 -4874.5667 0.0 1233.2739 
717 -4874.5787 -4874.5787 0.0 1232.4956 
718 -4874.5836 -4874.5836 0.0 1232.1181 
719 -4874.5858 -4874.5858 0.0 1231.9318 
720 -4874.5869 -4874.5869 0.0 1231.8373 
721 -4874.5875 -4874.5875 0.0 1231.7917 
722 -4874.5877 -4874.5877 0.0 1231.7691 
723 -4874.5878 -4874.5878 0.0 1231.7578 
724 -4874.0952 -4874.0952 0.0 1246.8163 
725 -4874.4381 -4874.4381 0.0 1238.4103 
726 -4874.5355 -4874.5355 0.0 1234.8746 
727 -4874.5668 -4874.5668 0.0 1233.267 
728 -4874.5787 -4874.5787 0.0 1232.4964 
729 -4874.5835 -4874.5835 0.0 1232.1234 
730 -4874.5857 -4874.5857 0.0 1231.9397 
731 -4874.5869 -4874.5869 0.0 1231.8467 
732 -4874.5873 -4874.5873 0.0 1231.8019 
733 -4874.5876 -4874.5876 0.0 1231.7797 
734 -4874.5877 -4874.5877 0.0 1231.7687 
735 -4874.0946 -4874.0946 0.0 1246.8306 
736 -4874.4391 -4874.4391 0.0 1238.3814 
737 -4874.5359 -4874.5359 0.0 1234.856 
738 -4874.567 -4874.567 0.0 1233.26 
739 -4874.5787 -4874.5787 0.0 1232.497 
740 -4874.5834 -4874.5834 0.0 1232.1286 
741 -4874.5856 -4874.5856 0.0 1231.9475 
742 -4874.5867 -4874.5867 0.0 1231.8558 
743 -4874.5872 -4874.5872 0.0 1231.8118 
744 -4874.5875 -4874.5875 0.0 1231.79 
745 -4874.5876 -4874.5876 0.0 1231.7793 
746 -4874.094 -4874.094 0.0 1246.8445 
747 -4874.4401 -4874.4401 0.0 1238.3524 
748 -4874.5364 -4874.5364 0.0 1234.8363 
749 -4874.5671 -4874.5671 0.0 1233.2531 
750 -4874.5787 -4874.5787 0.0 1232.4976 
751 -4874.5834 -4874.5834 0.0 1232.1336 
752 -4874.5855 -4874.5855 0.0 1231.955 
753 -4874.5867 -4874.5867 0.0 1231.8647 
754 -4874.5871 -4874.5871 0.0 1231.8215 
755 -4874.5874 -4874.5874 0.0 1231.8001 
756 -4874.5875 -4874.5875 0.0 1231.7896 
757 -4874.0689 -4874.0689 0.0 1245.4465 
758 -4874.4293 -4874.4293 0.0 1237.6174 
759 -4874.5312 -4874.5312 0.0 1234.4648 
760 -4874.5645 -4874.5645 0.0 1233.0694 
761 -4874.5773 -4874.5773 0.0 1232.4096 
762 -4874.5827 -4874.5827 0.0 1232.0941 
763 -4874.5851 -4874.5851 0.0 1231.9401 
764 -4874.5864 -4874.5864 0.0 1231.8623 
765 -4874.587 -4874.587 0.0 1231.8253 
766 -4874.5872 -4874.5872 0.0 1231.8072 
767 -4874.5874 -4874.5874 0.0 1231.7982 
768 -4874.0683 -4874.0683 0.0 1245.4584 
769 -4874.4304 -4874.4304 0.0 1237.5884 
770 -4874.5317 -4874.5317 0.0 1234.4461 
771 -4874.5646 -4874.5646 0.0 1233.0616 
772 -4874.5773 -4874.5773 0.0 1232.4088 
773 -4874.5827 -4874.5827 0.0 1232.0964 
774 -4874.585 -4874.585 0.0 1231.9459 
775 -4874.5863 -4874.5863 0.0 1231.8694 
776 -4874.5868 -4874.5868 0.0 1231.8332 
777 -4874.5871 -4874.5871 0.0 1231.8154 
778 -4874.5872 -4874.5872 0.0 1231.8066 
779 -4874.0933 -4874.0933 0.0 1246.8727 
780 -4874.4312 -4874.4312 0.0 1238.6326 
781 -4874.5317 -4874.5317 0.0 1235.0495 
782 -4874.5647 -4874.5647 0.0 1233.393 
783 -4874.5772 -4874.5772 0.0 1232.5909 
784 -4874.5826 -4874.5826 0.0 1232.1952 
785 -4874.5849 -4874.5849 0.0 1232.0017 
786 -4874.5861 -4874.5861 0.0 1231.9027 
787 -4874.5867 -4874.5867 0.0 1231.8545 
788 -4874.587 -4874.587 0.0 1231.8305 
789 -4874.5871 -4874.5871 0.0 1231.8186 
790 -4874.0925 -4874.0925 0.0 1246.8884 
791 -4874.4322 -4874.4322 0.0 1238.6034 
792 -4874.5321 -4874.5321 0.0 1235.0304 
793 -4874.5649 -4874.5649 0.0 1233.3859 
794 -4874.5773 -4874.5773 0.0 1232.5919 
795 -4874.5825 -4874.5825 0.0 1232.201 
796 -4874.5848 -4874.5848 0.0 1232.0103 
797 -4874.5861 -4874.5861 0.0 1231.9127 
798 -4874.5866 -4874.5866 0.0 1231.8655 
799 -4874.5869 -4874.5869 0.0 1231.8419 
800 -4874.587 -4874.587 0.0 1231.8302 
801 -4874.0919 -4874.0919 0.0 1246.9038 
802 -4874.4332 -4874.4332 0.0 1238.5742 
803 -4874.5326 -4874.5326 0.0 1235.0113 
804 -4874.565 -4874.565 0.0 1233.3788 
805 -4874.5773 -4874.5773 0.0 1232.5928 
806 -4874.5825 -4874.5825 0.0 1232.2066 
807 -4874.5847 -4874.5847 0.0 1232.0186 
808 -4874.5859 -4874.5859 0.0 1231.9226 
809 -4874.5865 -4874.5865 0.0 1231.8761 
810 -4874.5867 -4874.5867 0.0 1231.853 
811 -4874.5869 -4874.5869 0.0 1231.8416 
812 -4874.0912 -4874.0912 0.0 1246.9188 
813 -4874.4342 -4874.4342 0.0 1238.5449 
814 -4874.5331 -4874.5331 0.0 1234.9923 
815 -4874.5651 -4874.5651 0.0 1233.3717 
816 -4874.5772 -4874.5772 0.0 1232.5936 
817 -4874.5824 -4874.5824 0.0 1232.212 
818 -4874.5847 -4874.5847 0.0 1232.0267 
819 -4874.5857 -4874.5857 0.0 1231.9346 
820 -4874.5863 -4874.5863 0.0 1231.8865 
821 -4874.5866 -4874.5866 0.0 1231.8639 
822 -4874.5867 -4874.5867 0.0 1231.8527 
823 -4874.0906 -4874.0906 0.0 1246.9334 
824 -4874.4352 -4874.4352 0.0 1238.5156 
825 -4874.5335 -4874.5335 0.0 1234.9733 
826 -4874.5653 -4874.5653 0.0 1233.3645 
827 -4874.5772 -4874.5772 0.0 1232.5942 
828 -4874.5824 -4874.5824 0.0 1232.2173 
829 -4874.5846 -4874.5846 0.0 1232.0346 
830 -4874.5856 -4874.5856 0.0 1231.9439 
831 -4874.5862 -4874.5862 0.0 1231.8967 
832 -4874.5865 -4874.5865 0.0 1231.8745 
833 -4874.5866 -4874.5866 0.0 1231.8635 
834 -4874.09 -4874.09 0.0 1246.9477 
835 -4874.4361 -4874.4361 0.0 1238.4862 
836 -4874.534 -4874.534 0.0 1234.9544 
837 -4874.5654 -4874.5654 0.0 1233.3573 
838 -4874.5772 -4874.5772 0.0 1232.5947 
839 -4874.5823 -4874.5823 0.0 1232.2224 
840 -4874.5844 -4874.5844 0.0 1232.0423 
841 -4874.5855 -4874.5855 0.0 1231.953 
842 -4874.5861 -4874.5861 0.0 1231.9065 
843 -4874.5864 -4874.5864 0.0 1231.8848 
844 -4874.5865 -4874.5865 0.0 1231.874 
845 -4874.0894 -4874.0894 0.0 1246.9616 
846 -4874.4371 -4874.4371 0.0 1238.4569 
847 -4874.5344 -4874.5344 0.0 1234.9355 
848 -4874.5655 -4874.5655 0.0 1233.3501 
849 -4874.5772 -4874.5772 0.0 1232.5951 
850 -4874.5822 -4874.5822 0.0 1232.2272 
851 -4874.5844 -4874.5844 0.0 1232.0497 
852 -4874.5854 -4874.5854 0.0 1231.9618 
853 -4874.586 -4874.586 0.0 1231.9161 
854 -4874.5862 -4874.5862 0.0 1231.8948 
855 -4874.5864 -4874.5864 0.0 1231.8843 
856 -4874.0643 -4874.0643 0.0 1245.5645 
857 -4874.4265 -4874.4265 0.0 1237.7221 
858 -4874.5292 -4874.5292 0.0 1234.5642 
859 -4874.5629 -4874.5629 0.0 1233.1653 
860 -4874.5759 -4874.5759 0.0 1232.5071 
861 -4874.5815 -4874.5815 0.0 1232.1877 
862 -4874.584 -4874.584 0.0 1232.0348 
863 -4874.5852 -4874.5852 0.0 1231.9593 
864 -4874.5858 -4874.5858 0.0 1231.92 
865 -4874.5861 -4874.5861 0.0 1231.9018 
866 -4874.5862 -4874.5862 0.0 1231.8929 
867 -4874.0638 -4874.0638 0.0 1245.5763 
868 -4874.4277 -4874.4277 0.0 1237.6916 
869 -4874.5297 -4874.5297 0.0 1234.5452 
870 -4874.5631 -4874.5631 0.0 1233.1573 
871 -4874.5759 -4874.5759 0.0 1232.5062 
872 -4874.5815 -4874.5815 0.0 1232.191 
873 -4874.5839 -4874.5839 0.0 1232.0405 
874 -4874.585 -4874.585 0.0 1231.9664 
875 -4874.5856 -4874.5856 0.0 1231.9301 
876 -4874.586 -4874.586 0.0 1231.9099 
877 -4874.5861 -4874.5861 0.0 1231.9013 
878 -4874.0886 -4874.0886 0.0 1246.9896 
879 -4874.4282 -4874.4282 0.0 1238.738 
880 -4874.5297 -4874.5297 0.0 1235.1483 
881 -4874.5632 -4874.5632 0.0 1233.4878 
882 -4874.5759 -4874.5759 0.0 1232.6869 
883 -4874.5814 -4874.5814 0.0 1232.2905 
884 -4874.5838 -4874.5838 0.0 1232.0967 
885 -4874.5849 -4874.5849 0.0 1231.9999 
886 -4874.5855 -4874.5855 0.0 1231.9516 
887 -4874.5857 -4874.5857 0.0 1231.9276 
888 -4874.586 -4874.586 0.0 1231.9132 
889 -4874.0879 -4874.0879 0.0 1247.0054 
890 -4874.4292 -4874.4292 0.0 1238.7085 
891 -4874.5302 -4874.5302 0.0 1235.1288 
892 -4874.5634 -4874.5634 0.0 1233.4804 
893 -4874.5759 -4874.5759 0.0 1232.6877 
894 -4874.5813 -4874.5813 0.0 1232.2962 
895 -4874.5837 -4874.5837 0.0 1232.1052 
896 -4874.5847 -4874.5847 0.0 1232.01 
897 -4874.5853 -4874.5853 0.0 1231.9625 
898 -4874.5856 -4874.5856 0.0 1231.939 
899 -4874.5857 -4874.5857 0.0 1231.9272 
900 -4874.0872 -4874.0872 0.0 1247.0208 
901 -4874.4303 -4874.4303 0.0 1238.6789 
902 -4874.5306 -4874.5306 0.0 1235.1094 
903 -4874.5635 -4874.5635 0.0 1233.4731 
904 -4874.5759 -4874.5759 0.0 1232.6885 
905 -4874.5813 -4874.5813 0.0 1232.3017 
906 -4874.5835 -4874.5835 0.0 1232.1136 
907 -4874.5847 -4874.5847 0.0 1232.0198 
908 -4874.5852 -4874.5852 0.0 1231.9732 
909 -4874.5854 -4874.5854 0.0 1231.9501 
910 -4874.5856 -4874.5856 0.0 1231.9386 
911 -4874.0865 -4874.0865 0.0 1247.0358 
912 -4874.4313 -4874.4313 0.0 1238.6493 
913 -4874.5311 -4874.5311 0.0 1235.0901 
914 -4874.5636 -4874.5636 0.0 1233.4658 
915 -4874.5759 -4874.5759 0.0 1232.6891 
916 -4874.5812 -4874.5812 0.0 1232.3071 
917 -4874.5835 -4874.5835 0.0 1232.1216 
918 -4874.5846 -4874.5846 0.0 1232.0294 
919 -4874.5851 -4874.5851 0.0 1231.9836 
920 -4874.5853 -4874.5853 0.0 1231.961 
921 -4874.5855 -4874.5855 0.0 1231.9497 
922 -4874.0859 -4874.0859 0.0 1247.0504 
923 -4874.4323 -4874.4323 0.0 1238.6196 
924 -4874.5315 -4874.5315 0.0 1235.072 
925 -4874.5638 -4874.5638 0.0 1233.4585 
926 -4874.5759 -4874.5759 0.0 1232.6896 
927 -4874.5811 -4874.5811 0.0 1232.3123 
928 -4874.5833 -4874.5833 0.0 1232.1295 
929 -4874.5844 -4874.5844 0.0 1232.0387 
930 -4874.5849 -4874.5849 0.0 1231.9938 
931 -4874.5852 -4874.5852 0.0 1231.9715 
932 -4874.5853 -4874.5853 0.0 1231.9605 
933 -4874.0853 -4874.0853 0.0 1247.0647 
934 -4874.4333 -4874.4333 0.0 1238.5899 
935 -4874.532 -4874.532 0.0 1235.0528 
936 -4874.5639 -4874.5639 0.0 1233.4511 
937 -4874.5759 -4874.5759 0.0 1232.6901 
938 -4874.581 -4874.581 0.0 1232.3174 
939 -4874.5833 -4874.5833 0.0 1232.136 
940 -4874.5844 -4874.5844 0.0 1232.0478 
941 -4874.5848 -4874.5848 0.0 1232.0037 
942 -4874.5851 -4874.5851 0.0 1231.9819 
943 -4874.5852 -4874.5852 0.0 1231.9711 
944 -4874.0847 -4874.0847 0.0 1247.0786 
945 -4874.4343 -4874.4343 0.0 1238.5602 
946 -4874.5324 -4874.5324 0.0 1235.0336 
947 -4874.5641 -4874.5641 0.0 1233.4437 
948 -4874.5759 -4874.5759 0.0 1232.6904 
949 -4874.581 -4874.581 0.0 1232.321 
950 -4874.5832 -4874.5832 0.0 1232.1434 
951 -4874.5842 -4874.5842 0.0 1232.0567 
952 -4874.5847 -4874.5847 0.0 1232.0133 
953 -4874.585 -4874.585 0.0 1231.992 
954 -4874.5851 -4874.5851 0.0 1231.9814 
955 -4874.0598 -4874.0598 0.0 1245.6825 
956 -4874.4237 -4874.4237 0.0 1237.8258 
957 -4874.5272 -4874.5272 0.0 1234.6625 
958 -4874.5615 -4874.5615 0.0 1233.2602 
959 -4874.5746 -4874.5746 0.0 1232.6024 
960 -4874.5803 -4874.5803 0.0 1232.2815 
961 -4874.5828 -4874.5828 0.0 1232.1285 
962 -4874.584 -4874.584 0.0 1232.0542 
963 -4874.5845 -4874.5845 0.0 1232.0172 
964 -4874.5849 -4874.5849 0.0 1231.999 
965 -4874.585 -4874.585 0.0 1231.9901 
966 -4874.0592 -4874.0592 0.0 1245.6943 
967 -4874.4248 -4874.4248 0.0 1237.7962 
968 -4874.5278 -4874.5278 0.0 1234.6432 
969 -4874.5617 -4874.5617 0.0 1233.252 
970 -4874.5746 -4874.5746 0.0 1232.6015 
971 -4874.5803 -4874.5803 0.0 1232.2849 
972 -4874.5828 -4874.5828 0.0 1232.1342 
973 -4874.5839 -4874.5839 0.0 1232.0614 
974 -4874.5845 -4874.5845 0.0 1232.025 
975 -4874.5847 -4874.5847 0.0 1232.0072 
976 -4874.5848 -4874.5848 0.0 1231.9985 
977 -4874.0839 -4874.0839 0.0 1247.1068 
978 -4874.4253 -4874.4253 0.0 1238.8436 
979 -4874.5276 -4874.5276 0.0 1235.2496 
980 -4874.5616 -4874.5616 0.0 1233.585 
981 -4874.5745 -4874.5745 0.0 1232.7829 
982 -4874.5801 -4874.5801 0.0 1232.3859 
983 -4874.5826 -4874.5826 0.0 1232.1907 
984 -4874.5837 -4874.5837 0.0 1232.0948 
985 -4874.5843 -4874.5843 0.0 1232.0465 
986 -4874.5846 -4874.5846 0.0 1232.0224 
987 -4874.5847 -4874.5847 0.0 1232.0104 
988 -4874.0832 -4874.0832 0.0 1247.1226 
989 -4874.4263 -4874.4263 0.0 1238.8137 
990 -4874.528 -4874.528 0.0 1235.2299 
991 -4874.5618 -4874.5618 0.0 1233.5775 
992 -4874.5745 -4874.5745 0.0 1232.7837 
993 -4874.58 -4874.58 0.0 1232.3916 
994 -4874.5825 -4874.5825 0.0 1232.1992 
995 -4874.5836 -4874.5836 0.0 1232.1049 
996 -4874.5842 -4874.5842 0.0 1232.0575 
997 -4874.5844 -4874.5844 0.0 1232.0339 
998 -4874.5846 -4874.5846 0.0 1232.0221 
999 -4874.0825 -4874.0825 0.0 1247.138 
1000 -4874.4273 -4874.4273 0.0 1238.7838 
1001 -4874.5285 -4874.5285 0.0 1235.2101 
1002 -4874.5619 -4874.5619 0.0 1233.57 
1003 -4874.5745 -4874.5745 0.0 1232.7843 
1004 -4874.58 -4874.58 0.0 1232.3971 
1005 -4874.5824 -4874.5824 0.0 1232.2075 
1006 -4874.5835 -4874.5835 0.0 1232.1147 
1007 -4874.584 -4874.584 0.0 1232.0682 
1008 -4874.5843 -4874.5843 0.0 1232.045 
1009 -4874.5845 -4874.5845 0.0 1232.0335 
1010 -4874.0818 -4874.0818 0.0 1247.153 
1011 -4874.4283 -4874.4283 0.0 1238.7538 
1012 -4874.529 -4874.529 0.0 1235.1905 
1013 -4874.5621 -4874.5621 0.0 1233.5624 
1014 -4874.5745 -4874.5745 0.0 1232.7848 
1015 -4874.5799 -4874.5799 0.0 1232.4024 
1016 -4874.5823 -4874.5823 0.0 1232.2155 
1017 -4874.5833 -4874.5833 0.0 1232.1243 
1018 -4874.5839 -4874.5839 0.0 1232.0786 
1019 -4874.5842 -4874.5842 0.0 1232.0558 
1020 -4874.5843 -4874.5843 0.0 1232.0446 
1021 -4874.0812 -4874.0812 0.0 1247.1688 
1022 -4874.4293 -4874.4293 0.0 1238.7238 
1023 -4874.5295 -4874.5295 0.0 1235.1697 
1024 -4874.5622 -4874.5622 0.0 1233.5549 
1025 -4874.5745 -4874.5745 0.0 1232.7852 
1026 -4874.5799 -4874.5799 0.0 1232.4075 
1027 -4874.5822 -4874.5822 0.0 1232.2233 
1028 -4874.5833 -4874.5833 0.0 1232.1324 
1029 -4874.5838 -4874.5838 0.0 1232.0887 
1030 -4874.584 -4874.584 0.0 1232.0665 
1031 -4874.5842 -4874.5842 0.0 1232.0554 
1032 -4874.0806 -4874.0806 0.0 1247.183 
1033 -4874.4304 -4874.4304 0.0 1238.6937 
1034 -4874.53 -4874.53 0.0 1235.1501 
1035 -4874.5623 -4874.5623 0.0 1233.5473 
1036 -4874.5745 -4874.5745 0.0 1232.7855 
1037 -4874.5798 -4874.5798 0.0 1232.4124 
1038 -4874.5821 -4874.5821 0.0 1232.2309 
1039 -4874.5832 -4874.5832 0.0 1232.1415 
1040 -4874.5837 -4874.5837 0.0 1232.0986 
1041 -4874.5839 -4874.5839 0.0 1232.0768 
1042 -4874.584 -4874.584 0.0 1232.066 
1043 -4874.0799 -4874.0799 0.0 1247.1969 
